ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	36_AN2_D	33_AN2_ND	2_WT_ND	35_WT_D	27_AN2_ND	26_WT_ND	18_AN2_D	6_AN2_D	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
8964	454.4046317	9.735396357	0.00	2659883.75	2646816.00	2849011.00	3715576.75	9814022.00	4771200.00	4045804.00	6036485.50	7763583.00	8981313.00	7710980.50	6860085.00	10735550.00	7911659.50	8146754.00	9798568.00
8965	551.3974737	7.283274686	0.00	2650503.25	1139557.88	945893.88	3138225.00	63975.68	3162337.50	3553286.00	2872025.50	1032938.56	1204634.00	947345.56	5702544.50	630570.69	2610777.00	1568056.88	306317.69
8966	591.2061479	3.220473417	0.00	2648334.50	7019682.00	8752252.00	13855347.00	22169182.00	8209453.50	16368901.00	16211166.00	12295598.00	6829175.00	13375676.00	7463936.00	8368426.50	5993765.50	11608382.00	7059341.00
8967	354.3007384	7.368690558	0.00	2646714.75	741411.19	868169.19	2275959.25	204174.19	1931786.63	3046549.25	1958074.13	741620.63	1904117.50	1040974.31	1629118.00	365739.94	1168467.25	1129030.75	372186.72
8968	573.1745676	4.734614168	0.00	2642661.25	1822037.50	3267984.75	4265689.00	4768362.50	1930280.38	2264035.25	3170404.25	2548869.75	2384804.50	2172356.00	2563451.50	1899909.38	2064430.25	2994699.25	1124866.00
8969	313.2377802	5.590952606	37726.51	2628908.25	455429.56	4038812.75	3971181.25	2030902.88	12281845.00	4823065.50	5472746.00	2286752.75	7947029.50	11255259.00	3957430.25	3323142.25	9338325.00	5097788.00	7995220.50
8970	779.7184779	8.309092108	0.00	2625245.25	620791.00	188833.81	279144.97	5499027.50	5752128.50	1270913.00	1123468.50	1256085.00	3333686.50	3106166.50	203423.19	552817.63	136409.50	743729.88	276939.81
8971	440.1171832	3.224649086	0.00	2619596.00	28798282.00	44551504.00	27338314.00	3538107.25	41844900.00	24190018.00	31778270.00	59280812.00	31992008.00	56303968.00	51376176.00	62819284.00	65137588.00	43647592.00	41923948.00
8972	226.0712461	3.426639612	0.00	2617208.25	1522160.25	2005337.88	8147769.50	1050321.75	1620475.63	3505566.75	2047382.00	2067101.75	5105126.00	3444088.25	2056807.88	2673588.00	3640513.50	3205533.50	1856883.00
8973	217.1661542	0.681230176	0.00	2609880.75	1818375.75	1046316.19	1322828.88	2698975.75	593954.13	776728.31	1285449.25	850472.25	1387307.38	2526963.00	2106432.50	5188558.50	1201305.88	1668935.50	3588188.00
8974	166.5313636	3.049602332	0.00	2604434.00	4882376.00	1817385.75	5316197.50	51941.73	2509145.50	918646.31	76513.36	45461.64	1243518.88	1741978.75	350115.66	26341.69	0.00	1027155.75	732493.19
8975	195.0653487	3.242263015	0.00	2602896.25	524464.88	447316.31	674914.06	1663832.63	1210195.13	1279047.63	2194628.25	3699956.25	1810271.25	3298697.00	2733485.25	6777081.50	5331582.50	3071202.50	11978387.00
8977	178.0397396	3.073071673	0.00	2598029.50	5744908.00	2236416.25	4415285.50	0.00	2553287.75	0.00	0.00	0.00	848416.81	1214975.50	0.00	0.00	0.00	0.00	0.00
8978	290.8475606	0.364364071	6442.45	2587731.75	44510.00	0.00	1044107.19	415842.31	217925.98	936740.75	2429258.50	309022.03	1147978.88	9947938.00	4722320.50	4106303.00	678086.75	134265.44	309915.44
8980	581.2178989	3.149744389	0.00	2577520.75	1133684.25	2493176.50	15810434.00	64257320.00	1350108.63	40809888.00	63988104.00	64677376.00	16901662.00	46104420.00	30476678.00	49932736.00	53581784.00	89907736.00	79000568.00
8981	396.0909129	2.351687821	0.00	2573666.75	6217134.50	7760070.00	7747424.50	866665.00	3899630.50	12068310.00	5001928.50	7771994.00	4496543.50	8151587.00	4593392.00	2841891.50	3301211.50	4318141.00	1495918.13
8984	482.0317267	0.414260145	0.00	2524824.00	2249199.25	367487.84	6202476.50	4035822.50	414308.19	2354578.00	11287410.00	6362079.00	2676052.25	16648868.00	5582658.00	8459392.00	7054662.50	6563686.00	6814708.00
8986	792.56251	8.702138535	6562.27	2516644.25	2913655.25	2875411.25	3957850.25	3719292.25	3161085.75	2173521.00	3485465.50	4276383.50	3466363.25	2425448.00	5833753.50	4475098.50	3744203.25	1847351.88	3530457.75
8987	645.470828	8.856809379	30690.90	2502765.75	574438.13	591471.44	4845386.50	1628082.13	860484.94	3891842.50	2208371.25	906803.69	1808937.50	2258974.00	4389908.50	2074627.00	1178284.63	1099272.75	3714575.50
8988	707.2225021	0.459047214	0.00	2502749.00	8456475.00	11008166.00	1805702.88	1605994.63	1398233.38	243785.55	4384705.50	3290352.75	227067.47	3331955.50	918748.81	1216439.75	2456173.50	7552137.50	5043928.50
8989	264.623677	10.44659217	0.00	2489040.75	1341924.50	1329690.88	0.00	312054.34	2370338.25	7537460.50	1651057.63	2011252.38	2170378.25	1151874.00	79604.33	428506.53	5030088.00	2903074.00	0.00
8990	244.1657073	0.420174761	6070.75	2488153.25	97301.24	32086.88	421948.75	629731.00	12597.75	241827.69	999487.63	397437.88	321071.00	1512973.88	5075463.00	5476674.50	272381.75	1492834.25	6142114.50
8991	156.0769744	0.436254698	4352.93	2487791.25	125488.79	33000.18	377635.47	1807843.13	74601.11	159187.91	1697189.25	396193.13	335790.78	3138620.50	1963460.38	7983002.50	406710.91	908353.31	5728789.00
8993	532.3493549	6.14353023	0.00	2475668.50	577194.00	755486.06	494163.38	734915.69	1157907.88	4820666.00	1847974.88	1755542.00	820767.63	1687156.38	2015235.88	923826.75	2447335.50	1956584.38	781750.94
8996	291.0292816	3.418529027	0.00	2467372.00	2693132.25	2369089.00	3359378.75	777969.00	3161494.50	2109737.75	2338427.00	1141996.50	2812248.50	2128341.00	1390959.50	1762429.25	1612881.50	1383815.50	432368.53
8998	217.0684169	0.37733104	0.00	2458568.50	2846145.00	3153614.75	5191354.00	664455.94	4901069.00	8680419.00	4053729.25	5232342.00	3352856.75	834773.00	1784283.63	494795.97	2277161.00	11848045.00	1177360.50
8999	266.1389524	2.506430025	0.00	2452674.25	6532490.00	5574270.50	4726162.00	27407640.00	8091565.00	4082538.00	8690676.00	12806232.00	2799541.75	11512506.00	5550118.00	18409054.00	39805936.00	12658016.00	27822862.00
9000	175.1078121	0.427486978	20461.06	2450744.50	944274.56	461569.81	1214757.50	3927743.75	150514.94	419734.22	1382672.88	1089158.50	1361582.63	2237844.50	975700.38	971915.25	660619.88	967777.56	1879794.25
9001	657.4344359	8.541450155	0.00	2450522.25	3982743.50	2772236.00	14140464.00	9030934.00	3318156.25	6396505.50	2579525.50	16560183.00	10878822.00	10261410.00	23911518.00	12120620.00	14796106.00	7156165.50	20314762.00
9002	234.0357891	3.411008379	11076.58	2450215.50	2024970.38	1748563.25	4018667.00	460410.75	3653040.25	2669303.25	2143414.50	811457.13	5012256.00	2990207.50	1120747.25	1851328.00	2547710.50	3217054.00	453758.78
9004	314.1392508	3.812993991	0.00	2436875.00	7574923.50	6306146.50	2807284.25	144014048.00	34265016.00	16007441.00	18698768.00	39817332.00	20832738.00	92896688.00	134539456.00	281608032.00	87209456.00	46705280.00	320299968.00
9005	411.1268462	2.708318085	0.00	2434171.75	3199268.25	12161021.00	6591692.50	20362332.00	1680044.38	22470602.00	18464558.00	9404833.00	6456188.00	16880590.00	10164814.00	8369675.50	4256280.50	10925045.00	3647467.00
9007	260.0897354	2.778322356	0.00	2427715.00	386961.78	1003811.94	1730245.50	0.00	967929.69	137574.42	691389.44	281095.66	1869048.25	528851.88	58496.42	250913.64	0.00	56404.42	0.00
9008	603.1849274	4.696723095	0.00	2427479.25	2212398.50	5677382.50	5103256.00	6833556.50	2962881.75	5961719.50	9322973.00	5539951.00	3034055.75	5762236.50	5871174.00	6412363.50	4075681.00	8621672.00	4740630.00
9009	204.0868022	0.408761817	106451.69	2422258.50	10739989.00	5443759.00	1793287.75	3034854.50	1553517.75	552894.00	3511654.25	2313851.50	1924065.63	2870683.25	1020920.75	2960742.75	1490006.50	3018415.75	2836195.75
9010	413.1218914	3.49027815	0.00	2422024.00	1471979.13	3191273.50	15267449.00	804700.63	434058.56	2551571.00	1957143.13	418480.56	4571698.00	1584106.63	582816.88	403365.56	299925.22	1167193.63	183557.14
9011	309.1678366	7.33213778	0.00	2419160.50	2669039.25	2225143.00	3803786.25	960964.38	2241476.25	2018577.00	2252689.00	1695036.50	2040707.38	1745951.88	2948079.25	1537498.88	2014921.63	1854754.75	702555.06
9012	197.1191835	7.302249815	8592.02	2405551.25	2246700.50	1775155.25	2404005.75	908873.63	2542770.75	2564050.25	2460767.25	1885706.38	2223514.25	1606158.13	2905303.25	2004749.75	2177542.50	1943782.50	1150283.88
9013	196.1116885	6.960027438	0.00	2403256.50	1907685.38	2220534.75	2919424.75	628620.25	2904998.75	4334279.50	3768899.25	1946573.50	1935459.00	2004401.13	4416790.00	1436189.50	3288894.00	2294274.50	770646.25
9014	487.3064398	7.744194921	0.00	2394819.25	539047.06	173812.91	940050.38	42005.27	442205.22	1228268.38	165023.63	383474.78	711726.38	626715.63	1076136.75	78274.15	135408.88	233255.06	102611.64
9015	392.0926468	2.784235995	0.00	2393674.25	2076923.00	2966215.50	2504137.75	433650.78	1915113.25	5278951.50	3014940.00	4004942.25	2001912.38	4608277.00	1993839.38	2350515.75	1485290.00	1763159.50	953415.06
9016	277.2166016	7.313494482	10317.26	2391130.75	664420.44	765550.25	1951200.50	210109.52	2028751.63	3242796.25	1919303.50	735511.19	1591272.88	1143310.63	2220164.75	500974.41	1927515.88	1047420.13	1012156.75
9017	442.404444	9.673500994	0.00	2382261.75	1763428.25	1885290.88	3109158.00	6139531.50	3030483.50	2819451.75	4145807.50	4764285.50	5566853.00	5244480.50	4912290.00	7957405.00	5294639.00	6157513.00	6378459.50
9018	205.0709464	0.514301367	0.00	2371750.75	10902832.00	5195693.50	1806891.63	645326.25	1052530.63	998924.81	2452025.25	1806220.63	1623842.13	2530783.00	400407.22	1437976.75	503567.88	1741126.13	594184.69
9019	242.0498481	2.639929341	0.00	2368616.50	2488062.25	2082574.50	3852598.00	549621.94	1036687.44	7700408.00	4152337.00	4811635.00	2658756.25	6631411.50	1853107.13	3300168.25	1037873.38	2706420.50	1260924.13
9020	235.1440035	2.4325173	9232.45	2365994.00	23230000.00	1754177.13	28002592.00	1503487.00	6268775.50	1089648.00	2190957.75	4914161.00	21497564.00	4920161.50	10235668.00	965550.81	3147167.75	3786662.75	222979.44
9021	182.0271562	3.677589813	0.00	2361534.00	235250.67	162571.20	890901.00	5957119.50	288149.97	4898017.00	5287473.50	1014717.63	3352189.00	6291444.50	7021085.50	16806866.00	972257.13	4844138.00	4853271.50
9023	409.2571595	5.45642484	7128.11	2338062.25	546880.00	1015304.06	2518516.25	1355569.63	1064697.75	2805523.00	2713611.75	411199.97	1344444.38	2746339.25	1280927.38	457686.50	462340.91	612258.25	1055697.38
9024	521.196802	0.45420267	0.00	2336109.00	65348.51	18012.10	34858.02	419058.22	0.00	30799.23	193550.59	42529.43	0.00	218350.16	257501.38	493055.91	35497.47	253247.42	1474921.88
9025	212.0554272	2.318398484	0.00	2333130.75	6492691.50	7263152.50	8511296.00	1076886.00	5118450.00	18880430.00	9193250.00	18614010.00	7714435.50	16982824.00	6345619.00	6558185.50	6374111.00	12085232.00	5262954.50
9026	383.3675488	9.672726394	0.00	2330318.50	2141067.50	2210169.50	6904076.00	5796102.50	3531107.50	3281235.00	4163594.50	4722279.50	5258809.00	4444926.50	9308395.00	7845539.50	7918520.00	5917342.00	8414673.00
9027	313.1267477	4.082827496	0.00	2324499.25	2881188.00	4342592.00	8504169.00	15281.48	2471327.50	4100439.75	546424.31	808500.38	2230055.50	1903790.88	542065.69	38684.26	485280.88	283498.09	109307.34
9028	456.420352	9.97486187	0.00	2317152.25	1681519.50	1275191.13	2982015.50	4995724.00	1698846.38	2848376.25	3298157.50	4067889.75	4133699.50	3944542.25	2797801.00	4948159.00	2533860.25	3885632.25	3959595.75
9030	485.2885756	7.89182722	0.00	2298207.25	869160.13	517885.06	3559366.25	65032.21	1203116.88	954165.25	121313.42	1103545.13	1670492.88	915446.00	8800946.00	143954.27	1017346.31	820384.44	488261.78
9031	208.0970697	3.233904041	26714.14	2295041.75	1533656.25	604049.19	1616919.38	869429.31	3008509.75	1224557.25	2078608.75	1755433.75	2247381.75	4049042.75	8380039.00	10492524.00	2126619.50	3179932.75	4414540.00
9032	643.3378554	4.766544267	0.00	2288028.50	46376.02	136337.64	191801.66	1503074.75	192163.80	1549953.75	1619086.00	163506.98	843027.88	2554138.50	2927791.50	2692333.50	587646.81	509245.84	1612068.63
9033	287.0140772	0.377046926	0.00	2285035.25	1774956.88	1594736.13	2696809.25	496976.88	256707.13	1092848.13	2711164.75	2434752.00	2852498.50	2073380.38	1570939.13	1314367.63	1203030.00	2612993.50	633799.63
9034	279.6472097	6.188214812	0.00	2282091.25	4243890.50	1374623.00	4017693.50	2659689.25	6036769.00	4356525.00	5004017.50	7739135.00	7777798.50	6485938.00	13110843.00	5760419.50	19399054.00	5620210.00	7387318.00
9036	423.2728	6.186582839	0.00	2281290.00	1300997.13	1268524.63	4138222.50	3634671.50	967191.94	4532143.50	4999094.00	2222811.00	5553285.50	3658765.00	6081286.50	5479248.50	2329362.75	8179610.00	15698238.00
9037	261.5686393	3.385531245	0.00	2272289.50	514940.41	365020.31	1861753.00	86907.55	826419.13	1124034.75	698447.06	237155.73	1539314.63	1196271.13	456832.19	289007.88	112777.24	401931.66	91058.89
9041	531.3668332	9.968139291	4513.08	2263126.75	1558272.25	509848.00	12095484.00	2035621.00	1748450.75	1244320.38	2138397.00	2901440.00	2679218.50	2174016.50	9868961.00	2744374.00	5050887.00	2648167.50	4764323.00
9042	311.2220208	5.9835948	50585.17	2258711.25	789588.69	2366679.50	2259497.00	2034828.00	8341616.50	2762795.75	5703763.00	3012620.50	6026868.00	4627861.50	3374854.75	2563030.00	16201769.00	5314743.50	4291502.00
9043	463.3047896	7.885467548	8056.90	2255018.75	740760.00	427347.75	1462812.50	45146.45	945771.38	1735196.38	187989.78	1087406.00	1269772.50	583140.75	3848014.00	123004.72	707930.81	1552429.38	881398.06
9044	243.1835225	0.382148867	0.00	2249522.50	0.00	0.00	615527.81	3676531.25	19861.04	3256468.50	2542591.75	1045147.31	1596596.25	3169034.25	4918229.00	3414585.75	2588703.00	3026934.50	3872019.75
9046	430.1028284	4.42031879	0.00	2247090.00	9676377.00	13279488.00	5533349.00	2344117.50	8492039.00	9319160.00	10259928.00	11469361.00	11209957.00	17186398.00	14219013.00	13383881.00	12391159.00	11634243.00	9071127.00
9047	249.0760078	3.747841648	0.00	2246038.50	532969.31	779547.00	1242855.00	643507.13	3386344.50	1006589.75	1841876.88	1911404.75	7678521.50	1886640.13	936112.94	3840463.50	882942.31	793129.63	5357191.00
9048	621.1955008	4.273353342	0.00	2242370.50	1828497.00	7061227.50	7444006.00	5025853.50	1352878.63	10379465.00	10354074.00	5615111.00	3657235.75	13161691.00	7171742.00	7009831.50	2380898.25	8542061.00	3149451.50
9049	265.1438088	2.572982334	5865.11	2233860.00	1108854.13	730157.56	2773573.50	1592159.63	308537.97	6709157.00	2029115.38	2525926.00	1237091.25	12493223.00	3042841.25	4534266.00	473335.56	1633237.63	4620133.50
9050	397.3833583	9.979866524	0.00	2232993.75	1936605.88	1950667.50	3196412.75	2701270.25	1896886.00	2591378.00	2175953.50	2744514.75	2552754.00	2684259.75	2243218.75	2917910.00	2526261.00	2614965.50	3139793.50
9051	218.0394463	2.843860021	0.00	2227016.75	4705873.00	4148605.00	1658433.88	3296649.00	2307321.25	1821751.88	3261457.00	2125727.00	2986198.25	2670940.00	2099298.25	2502813.50	778580.13	1947812.00	1188470.75
9052	742.5830661	8.965913507	4506.78	2225098.00	1671060.75	1350964.75	3158160.00	2154531.75	1611318.25	2102835.50	1810490.63	1736318.00	2307602.00	1996124.38	2688870.75	2026441.38	2369185.75	2146072.50	1838986.88
9053	120.0810248	2.440805304	18487.88	2223081.00	354966.31	381965.63	1173176.13	351213.50	399421.06	696171.44	920862.81	1015232.06	899177.06	4306929.00	8136103.50	9627231.00	2059794.13	2420544.25	7462106.00
9054	393.2622402	6.423325232	30692.46	2221311.00	522985.53	1327931.25	822883.19	286748.56	2404757.00	3814543.50	1799479.25	695074.19	1833698.25	1196510.75	735591.50	579903.31	1253610.75	1621312.75	627136.56
9055	607.2919045	8.266255631	0.00	2215458.50	514534.91	1516914.88	827182.81	420484.44	342404.53	3796907.75	16506420.00	2256932.50	286769.09	3874930.50	593464.63	1449502.00	161753.03	115151.49	189189.09
9056	575.1900598	4.30764489	0.00	2213050.75	1465199.00	2864728.75	4540874.00	5663853.00	1850419.50	2173138.00	4291170.50	1995545.63	1615444.00	2336072.00	1689389.50	1421725.75	1728414.38	2915093.25	892692.00
9057	242.0789599	3.7148935	6193.77	2209707.75	40274.86	63256.42	2138584.25	0.00	162979.05	150368.63	1824451.13	227417.59	10775691.00	2360144.00	180172.55	874916.94	111824.41	652266.19	113009.41
9058	954.6147832	8.3747319	0.00	2206797.00	1737569.13	1531759.00	3730473.25	2992172.75	1875067.63	1088993.88	1949569.88	3625241.75	3581635.00	2405362.00	4031293.25	4068715.75	2975066.00	2835557.75	3348764.25
9059	561.1954854	3.0991954	0.00	2203716.25	5573137.00	5747702.00	8802796.00	8800539.00	4320821.50	6806948.00	4936185.50	4153843.50	3024361.75	4115523.25	3442291.50	2114182.00	1721961.13	2615885.50	969448.81
9061	386.3270448	7.436953538	0.00	2189143.75	632658.81	1107154.00	1993052.00	371613.19	1806738.38	1501708.75	1397677.13	2888323.50	3443724.00	1551991.75	2187371.50	722792.81	6611995.00	4204989.50	633486.88
9062	478.2940663	6.016599647	0.00	2189040.00	6282062.00	2650419.00	4572165.50	3937575.50	10759917.00	4625634.00	6498525.50	11907827.00	8146548.50	9082711.00	27298732.00	8612766.00	40285496.00	10850604.00	12235360.00
9064	224.1303092	6.593925188	14328.88	2184160.25	939082.75	3800727.25	4376977.00	3694391.00	2404545.50	4337953.50	5477936.00	6576869.50	7257667.50	8132425.00	7020110.50	7029015.00	13424251.00	7642339.00	6389165.00
9066	140.068218	0.354314689	35286.69	2171299.75	654155.44	333594.94	302869.75	940886.00	189705.75	372984.97	1614540.63	732061.06	754731.50	1045715.00	695151.56	10685599.00	605762.19	1119253.38	13446865.00
9067	418.0740716	3.393017013	0.00	2168567.50	0.00	0.00	566542.63	0.00	0.00	322165.25	0.00	0.00	1237618.63	80056.31	0.00	33468.55	0.00	0.00	0.00
9068	487.1764483	5.732562437	0.00	2168262.75	5573525.00	4734241.50	5603313.00	47117824.00	4293908.00	2636308.50	12303923.00	9494877.00	5059838.50	11089572.00	11105957.00	13647861.00	8385243.00	9685225.00	8978296.00
9070	445.3680774	8.98991375	7183.64	2155500.25	335591.00	401027.53	295906.06	894523.13	420032.38	310794.75	930908.69	1435855.25	994575.19	736806.50	574460.44	780040.00	671024.44	671653.25	457485.63
9072	393.2622065	5.992917979	12723.03	2126637.25	779975.13	1377074.75	2630888.25	33583.57	1258036.75	3654039.50	1653474.50	783453.06	1457440.63	1038091.13	2068477.25	629255.06	831927.31	820028.81	649005.56
9073	279.5606471	2.617817106	0.00	2115386.50	709400.00	625255.69	309980.88	2560618.50	485188.78	448655.28	1132916.75	1243845.75	235900.63	2068638.38	518523.06	2383925.75	364465.19	518082.22	2681037.75
9074	313.2743432	6.191527085	38775.00	2096070.63	504217.78	2190824.25	1524820.38	716230.00	3345887.50	15981534.00	2204297.75	1335173.38	3521909.75	1811987.88	1513578.88	480000.88	4968436.50	1567588.38	635800.94
9075	749.2209254	5.546555411	0.00	2084879.75	2698403.75	2823859.00	3673934.50	2400486.25	2261122.00	2923381.00	3221925.75	2598391.75	2769490.00	3209888.50	2735534.75	2808030.25	1980584.38	2323883.00	2018741.13
9077	820.5932416	8.682887107	0.00	2077526.00	1199249.38	1428746.63	2382513.25	2477435.75	1364000.50	1775389.13	3536448.75	3917541.50	2296673.25	3155460.50	3765956.75	5009814.50	4701041.00	1684674.63	4561162.50
9078	838.6376886	9.753648714	0.00	2074472.13	995483.50	1166949.75	6666885.00	5040562.00	2342503.75	5234310.50	3324798.75	4180367.50	7360061.00	5235250.50	9892722.00	6884158.50	6877513.00	6579282.00	8810357.00
9079	199.0597205	3.109772709	7145.88	2073802.75	197779.70	403793.88	457322.09	825490.63	477490.31	1237177.13	719946.31	1018311.56	2221308.75	812940.31	651211.63	667837.75	1502020.00	1619386.38	990529.31
9080	511.3040836	8.00332253	0.00	2069310.75	558858.81	385702.66	3326162.75	89393.36	837219.25	716716.06	90604.47	668433.94	1488758.88	626781.88	3098960.00	127829.09	757770.69	497810.06	227715.11
