ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	33_AN2_ND	2_WT_ND	36_AN2_D	26_WT_ND	35_WT_D	6_AN2_D	18_AN2_D	27_AN2_ND	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
470	215.1291006	4.273317912	382666.13	289701.81	244006.75	276492.47	361898.50	304835.66	771210.19	357838.09	494985.63	422333.06	396112.78	403831.16	393930.25	446595.63	388493.47	445706.28	362229.72
471	1011.190039	7.206309722	1603517.88	670578.94	491694.69	510361.75	668622.69	950811.31	934266.69	4180505.00	2559449.75	835080.19	975420.13	1698914.88	1629968.88	2724585.00	3030057.25	2822502.50	2871946.75
472	1057.131736	7.203797478	1344055.50	1114350.75	828743.25	842846.31	941376.81	1413150.63	1637053.75	2616142.00	3017714.25	1177145.38	1595824.00	2496586.50	1987599.25	3293305.50	3624707.75	3170512.50	3562954.50
473	1057.131547	7.180697531	1344055.50	1114350.75	828743.25	842846.31	941376.81	1413150.63	1637053.75	3343058.25	3017714.25	1177145.38	1595824.00	2496586.50	1987599.25	3293305.50	3624707.75	3170512.50	3562954.50
475	1085.230622	7.255283672	1186352.00	1003605.13	438972.31	545071.44	730074.81	1030850.69	1527190.25	3589337.50	2905680.50	1544324.88	1503611.63	1974927.50	1630849.63	2376838.75	3361135.75	3106886.00	2731105.50
479	846.1715409	7.052400434	732780.50	714526.19	612740.25	645238.94	951311.31	1716715.13	1259413.00	5761881.50	4023370.00	1167827.63	921958.31	2429062.75	3375776.75	4389625.50	5485273.50	5701917.00	6372779.00
482	128.035613	0.510132309	405057.00	4116149.50	670181.56	454288.72	993221.44	929976.88	1327145.13	4603288.50	4554414.50	3584698.50	3749796.25	5080580.00	2877227.00	7399862.50	4359732.50	3574429.00	9049699.00
484	1093.149166	7.20301935	1252234.75	284712.56	259311.13	276268.75	342200.28	373699.06	443198.06	1368754.00	980561.31	270073.97	512867.78	708385.88	749243.88	1310444.75	1156087.88	1021683.06	1348930.38
486	753.4711046	10.26467537	0.00	1152710.75	1670896.88	1478695.38	0.00	1098221.63	0.00	1467840.13	1213823.38	1214060.88	6599.19	73373.90	1505825.50	1746510.00	12692.58	551494.88	0.00
487	910.1842511	7.114351753	687247.81	664004.31	501283.09	520028.59	837644.75	1288313.50	1014264.25	5319939.00	2993959.00	974410.88	873081.75	2296471.00	2758344.00	3959459.75	5071160.50	5212691.50	5915712.00
492	865.0944331	6.986068719	1037305.13	762685.56	596083.63	591538.69	680747.31	862635.38	1286418.13	2637821.00	2205458.00	1005491.69	1104762.13	1734440.63	1731469.50	2310146.75	2610190.00	2596107.50	2530336.00
493	1121.14365	7.249993138	965913.19	967571.19	591890.63	708807.19	914112.00	1187168.63	1327903.38	2706849.25	2145518.50	965382.75	1331976.38	1944234.13	1671931.75	2276198.00	2758701.25	2578558.25	2620048.00
494	854.9451678	5.163285475	1033847.31	273581.97	276086.59	216346.09	345380.13	503244.34	540975.69	1111102.50	1471449.50	257089.14	641622.44	417696.19	619477.94	904640.81	956493.81	838684.00	1052585.75
496	367.1590227	7.75188177	56361.37	51148.04	47461.98	51400.93	70100.46	49081.52	44118.81	19785.83	11799.49	12670.75	103409.41	30586.80	40645.04	33515.10	40829.25	32893.24	73860.45
501	563.1021485	6.544316363	1038470.50	1486567.88	921470.88	1097547.00	1079126.13	1632571.75	1387285.63	7084241.00	6314697.50	1647118.50	864574.19	3132433.75	3271051.50	5022306.00	4877266.50	6271762.50	7635618.00
505	656.8873472	0.360127086	556909.13	16685.35	9787.05	236415.27	77450.58	187797.23	236812.61	332179.28	138232.69	31795.73	26435.03	0.00	150455.48	25216.18	208792.98	82869.69	42168.42
506	162.839396	0.389610262	1289194.50	23828716.00	16498620.00	29839360.00	27757454.00	13052574.00	37473632.00	14924150.00	24287128.00	12918191.00	21548150.00	8935697.00	14701766.00	3092547.50	19804192.00	13954222.00	4985823.00
508	160.8423307	0.388737893	1364468.00	26302262.00	17117296.00	32092440.00	28809236.00	13540345.00	40918660.00	15632059.00	24698366.00	14116390.00	22961964.00	9378766.00	16688216.00	3089431.50	19657124.00	13378517.00	4905536.00
514	160.8424304	1.017066539	2084250.88	2306747.25	1086264.25	1644194.00	4077734.50	4767728.00	3324633.50	3678857.00	4960976.50	4283912.50	3812069.25	1460980.50	4428112.00	1372608.50	2677651.75	3016469.75	2953999.25
518	724.8749496	0.354285354	331710.72	7093.48	40499.71	123312.29	19902.54	22076.34	108441.52	146438.20	72923.04	5698.26	0.00	0.00	61598.70	4991.90	120788.54	54478.36	12309.15
526	509.1176376	6.598713156	121280.48	77309.05	50925.88	119999.30	93972.63	108796.91	114141.95	374327.03	325675.16	316425.09	188522.75	143358.42	153693.16	310930.75	320745.09	256875.13	346760.13
533	160.8423525	4.215533697	6439084.50	4964591.50	3064207.00	3225170.25	6603879.00	6715698.50	5828037.50	5897782.00	5455596.50	3762723.75	3856317.50	2674182.50	2501423.00	2876996.50	5264487.00	5548959.00	2977647.25
535	162.8394216	4.199961474	5986257.00	4588097.50	2780622.50	2953238.50	6195330.50	5908096.50	5375162.00	5355284.00	5014864.00	3441911.25	3758624.50	2603998.25	2488215.25	2754733.50	5000836.00	5109385.50	3101861.00
555	187.8613748	0.812281052	30120.12	270389.53	1483121.00	874281.06	980321.63	3564144.50	1560893.25	2016446.50	1681640.38	1479094.63	1125135.38	751819.44	1856893.38	457048.69	1317716.88	2301655.75	1178248.50
557	330.981282	0.424462542	0.00	544181.50	0.00	3233.81	36334.63	0.00	1386.95	184678.39	49906.75	165067.17	369775.44	507538.13	29176.45	556159.00	0.00	0.00	274632.97
561	194.9060935	8.919501388	330985.06	50571.27	71676.35	77526.01	55898.63	60694.52	37968.38	27250.54	26107.40	46522.29	46241.41	42212.43	54189.65	24616.21	43978.08	38152.93	37237.97
565	311.1692162	7.349448653	916820.69	193721.70	361893.78	244611.91	3520088.50	286095.88	289479.41	269669.41	304189.38	902294.06	8587788.00	175829.73	252700.31	263493.59	303757.81	170314.31	29148380.00
566	311.169179	7.593785806	239611.45	172596.00	222665.50	165970.64	203722.36	179372.25	199991.22	146606.42	195992.61	525326.25	313021.13	119957.74	126237.73	157116.41	225087.91	117027.15	340482.84
568	134.0249533	8.89412826	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
569	355.1590414	9.108447768	413667.38	43695.03	33412.95	25909.73	189953.02	27313.15	60225.41	17759.42	31828.96	41560.27	138905.58	30016.89	44768.10	26219.20	68313.33	30084.38	66793.43
571	573.1309424	6.552987227	6349662.00	2899608.50	3281545.00	3020365.50	2828293.00	1032805.19	4292660.50	4263492.00	22608872.00	6191964.00	3654812.75	8111677.00	1929329.63	3575921.75	14902970.00	21021900.00	20983202.00
572	383.1905662	8.951970735	238084.69	34669.64	29991.82	13885.93	106414.97	32987.05	57491.48	9121.54	26495.93	46749.57	55009.17	24925.44	36837.37	29622.72	58639.63	27887.52	50444.05
581	387.1155337	0.461054091	47037.14	93398624.00	175453200.00	152599632.00	69237744.00	54036184.00	19027542.00	62343400.00	19029116.00	134969072.00	40297144.00	148627504.00	101705760.00	76522664.00	76809424.00	133337424.00	124329336.00
586	323.1176425	4.769784765	148817.70	84429.01	66328.80	77442.75	141618.75	227184.20	128742.38	355830.75	209739.06	149219.34	213195.50	125014.20	141570.28	238010.95	228530.92	183505.52	404844.25
587	1075.202042	7.249954709	1117673.00	445188.38	310312.47	377387.06	506708.19	687597.25	641203.06	3316767.50	2197753.50	566816.13	663921.38	1217021.88	1419311.38	2101600.25	2232521.00	2101570.25	1997621.25
589	121.0297658	2.716843585	323367.63	3221339.25	9923336.00	11390740.00	11072994.00	19480750.00	22476992.00	24632800.00	8667749.00	21507844.00	19462368.00	21329898.00	16370596.00	16880936.00	16950756.00	17203318.00	12519199.00
590	1121.143486	7.241113044	965913.19	967571.19	591890.63	708807.19	914112.00	1187168.63	1327903.38	2706849.25	2145518.50	965382.75	1331976.38	1944234.13	1671931.75	2276198.00	2758701.25	2578558.25	2620048.00
592	757.1372615	6.997514752	1106025.75	408317.09	290890.13	311708.25	426073.09	518042.91	490887.72	2156381.00	1400076.88	396940.41	660686.25	919521.94	1015667.63	1555308.38	1693805.88	1544511.63	1738036.63
593	745.5048151	10.26465188	344963.41	950249.31	1522969.25	3856195.00	146864.83	901537.06	114559.18	1905023.25	1502676.25	2301439.25	173623.55	218684.55	2219928.00	2459909.75	98129.07	353798.06	87316.81
596	974.1965471	7.165544972	496959.13	494890.78	495436.69	385910.22	682234.81	1192673.75	840566.44	4103942.75	3044058.75	827564.44	649111.38	1874809.75	2233404.00	3646368.25	4214265.00	4036764.75	4860858.00
597	223.8491029	10.54966915	520929.78	568635.00	554520.56	563743.31	562808.13	608614.56	501941.25	524609.44	533388.94	500371.09	471203.31	552739.50	559490.19	483100.00	529747.25	539059.13	478750.59
598	773.0868772	6.936088317	749542.63	435781.72	367259.84	410616.72	534108.31	490749.69	603040.31	1729037.00	1276067.63	405985.94	684428.50	968928.69	924168.25	1680044.75	1431386.50	1347552.88	1527039.13
621	293.1797632	10.19996512	46970.34	88040.61	114675.87	125839.29	43219.16	105589.23	47009.93	80338.95	78590.83	98824.95	40147.72	57969.85	82320.79	73426.24	39558.80	60088.95	36576.29
632	387.1154999	10.29790321	17939.68	158004.64	168426.23	182441.36	141478.08	222607.63	92583.47	509270.91	109440.73	435950.66	103350.57	329271.50	395295.53	528820.25	586433.75	958282.81	1733721.88
648	117.9288368	10.241672	3062922.75	2429906.00	2569679.75	2670339.75	2823854.75	2229253.25	2022840.50	1855075.38	1939901.50	2179453.75	2988794.25	2009619.88	2273155.25	2125047.75	2458532.00	2016340.88	2556781.25
649	294.9827196	8.760061209	993833.38	860601.06	1196053.25	1140205.88	848629.19	1244971.63	620300.19	1266943.00	1254620.50	1615581.00	974783.63	538368.50	1429986.13	1294776.25	531386.25	545455.75	503650.91
650	627.1149569	6.692157412	2622348.25	1000977.06	1213075.25	820230.94	1105535.00	1204152.75	1372893.13	8111912.50	2867093.75	885646.19	1398669.13	3652608.25	2028485.00	5971577.50	3631808.00	3462116.50	3797534.25
651	701.1561653	6.957969832	1672916.13	1979399.13	1207509.88	1499298.63	1604275.13	2692473.75	3506696.75	12385101.00	8280540.00	3392397.75	2516413.25	5038774.50	5193928.50	8605850.00	8759400.00	8986771.00	10047903.00
665	565.0988953	6.527949897	285153.09	469625.69	269328.59	360399.69	327735.66	543241.44	446400.13	2017979.13	1796787.50	555548.88	295333.06	929464.81	1020752.69	1456185.25	1380459.75	1855559.00	2356892.50
675	144.9237567	10.21561941	26625322.00	27913928.00	27880794.00	31918934.00	27778008.00	24595660.00	21934680.00	19828932.00	21555124.00	24642244.00	27311668.00	24224668.00	20837498.00	20690922.00	23582408.00	23076750.00	25163898.00
676	957.2064353	7.213575934	2176837.75	1575997.38	817956.06	956896.44	1368901.50	1824661.63	2190049.75	6845970.00	4708004.50	2508825.50	1736627.00	3182363.50	3156280.25	4904309.50	5175911.50	4652562.00	5148562.00
696	117.9287975	8.396950906	2224084.00	4270908.50	3247714.75	3345828.50	2291508.50	3685566.75	3005012.00	2593922.25	2961027.50	3061509.75	2619515.00	2751456.00	3000753.25	2374279.00	3158783.50	3457477.25	2506376.50
698	409.312136	8.604074344	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
699	194.9060803	8.257184547	1514053.75	392554.41	537021.81	842700.44	1100411.63	582680.88	172390.44	314836.31	248326.06	243761.69	983686.13	220421.41	477458.66	265751.25	726434.25	724821.25	1149915.75
702	312.8368329	8.534323091	6900004.50	1643661.88	1370377.63	1492063.88	1956418.88	965459.63	543908.44	517550.22	655776.69	615929.94	947156.31	671338.00	1030788.44	672508.75	1219382.13	845767.00	464661.16
703	398.2333006	7.965859767	0.00	0.00	0.00	0.00	0.00	9047.66	32507.03	9939.93	21795.06	35881.72	6015.51	0.00	12991.79	34716.48	16708.71	0.00	0.00
706	134.0250126	8.115901455	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
707	685.4834956	8.258604477	0.00	5677710.50	7305719.00	10865709.00	8278.22	4837674.00	0.00	8245330.00	5160350.00	7010679.50	36192.09	0.00	3309348.75	7068788.50	0.00	598245.75	13212.50
708	423.3280394	8.5330254	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
710	381.1958346	8.306208697	122721.42	23881.51	132048.16	69372.94	128202.35	154835.44	181588.83	105281.45	86409.34	95067.46	257340.05	117130.22	233653.03	160007.50	343638.75	161464.91	435316.59
712	283.264826	8.323703203	0.00	9148.63	8843.59	10389.52	6197.09	11554.53	21279.10	12826.40	14271.34	12717.49	12163.08	15129.73	14010.37	14186.23	19632.80	17504.38	61184.35
713	459.3279532	8.468587157	0.00	0.00	15430.06	0.00	0.00	0.00	0.00	44964.72	0.00	11445.42	15474.92	0.00	21482.99	7289.17	18552.05	13413.19	0.00
722	394.9767935	8.8075725	1237984.13	1028091.38	1329398.63	1099146.63	1146982.38	1293969.25	1012352.50	1108493.25	1136944.63	1364340.25	1096827.88	875473.63	1148221.25	1158239.38	911487.81	771543.81	908466.75
726	713.5149821	8.254079646	0.00	0.00	472578.00	62440.60	0.00	394792.09	0.00	468135.69	280288.09	271788.16	0.00	0.00	226957.91	277650.91	0.00	0.00	22017.91
727	765.1688783	7.047526553	2017537.63	1175641.13	1207503.25	1321147.13	727778.38	1508325.38	1924429.00	14376531.00	8148825.50	4190794.00	1119567.63	2693521.25	5469957.00	9047294.00	4560979.00	10057603.00	9648426.00
728	893.1942353	7.127994945	2916604.50	1839379.50	881978.00	1093408.63	1191633.25	2220148.75	2336514.25	10465061.00	5609413.00	3162903.50	1905776.88	4241845.00	3691084.00	6540393.00	7349929.00	6695050.50	7093408.50
730	384.2519269	2.970411875	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27479.48	0.00	0.00	0.00	0.00
735	161.9357892	8.073694603	130800.72	110211.38	82142.52	106686.71	72054.73	78904.17	39205.87	65600.17	47906.04	53264.45	63359.14	47396.59	58565.63	60125.85	53175.34	71086.20	44556.69
736	216.8539549	8.359547203	428139.72	388467.97	395703.72	549796.50	339013.09	276580.09	102867.60	276153.19	255508.81	196244.80	355367.72	181768.59	229955.83	226225.80	342890.53	346623.16	240096.80
744	311.1692446	8.449804415	149682.19	186463.42	233055.09	216862.22	117110.69	185301.38	126337.10	207172.70	189530.55	264225.69	128146.77	163634.13	141731.00	176237.23	143292.47	167315.19	184306.44
761	233.1549025	6.356721497	282947.72	449714.06	773135.63	658423.13	355907.34	583264.19	412541.16	511347.91	2426591.75	574504.88	377249.53	401970.06	842705.69	570164.94	1469816.25	4092366.50	3230184.00
769	709.4830102	8.336904823	0.00	6311876.00	8483950.00	10988838.00	0.00	5829851.50	29307.15	4238819.50	2807945.25	3455700.75	10841.07	10694123.00	2088018.75	6472426.00	33184.07	7094951.50	0.00
775	451.2908872	8.332659026	40111.61	17133.04	14330.61	23999.09	47723.58	12892.59	9876.99	11585.11	14169.62	11597.16	16562.06	11254.83	11843.70	11617.29	47608.89	8874.98	13831.88
777	801.082247	6.916800191	523488.28	389459.22	392050.16	363326.59	373455.22	604095.31	706598.13	1349217.88	1293989.75	566635.19	624809.56	907464.94	894938.38	1223098.13	1325268.13	1302622.63	1456768.88
782	707.4673816	10.24686348	0.00	2927170.75	1423491.75	12217748.00	0.00	5403301.00	0.00	4690462.00	4732572.00	633471.50	0.00	2706552.00	694909.75	831835.63	4855720.00	12779952.00	0.00
785	380.9775628	8.835360556	314666.31	230620.92	323682.25	250933.63	248230.91	281991.00	210542.94	250322.97	283962.56	304180.06	251386.88	195529.91	278003.28	304052.19	215122.42	157935.84	182018.98
811	238.9131818	10.35945844	174412.69	269188.03	309223.91	336686.28	172554.77	257351.22	149148.67	217758.63	183291.83	155395.44	165439.00	190861.38	251575.80	254063.66	212854.53	208449.00	154373.44
824	187.0977504	2.954345318	33159.96	72611.75	108036.17	85479.66	66146.48	200478.69	95230.99	82643.63	206177.13	151766.64	125212.33	140143.58	218866.77	158990.95	485588.59	292297.34	332021.56
835	257.8196449	0.458897627	1725.80	1248553.38	964401.19	3537771.25	2253125.25	3931140.75	1769526.75	657684.69	808661.75	309118.34	752328.19	155348.83	1046535.81	71481.89	932160.19	315186.34	134614.14
836	255.8225876	0.461704379	3602.52	1152562.88	1095837.13	3835866.75	2193872.25	4033464.00	2075620.38	640252.81	760870.13	306778.25	871136.75	164203.08	1094422.50	66718.62	918417.25	286667.69	123064.03
838	227.9670118	4.763951647	19139682.00	13438946.00	6421887.50	6926263.00	13547146.00	12887418.00	16805516.00	21834500.00	21678958.00	13730864.00	15837128.00	12470156.00	11348797.00	16776500.00	20344288.00	15091853.00	17397534.00
839	229.9647684	4.776876524	18790860.00	13267077.00	6338814.00	6805674.50	13298713.00	12566190.00	16433430.00	21255934.00	21629138.00	13488229.00	15620530.00	12089251.00	11681311.00	16313764.00	20302284.00	15133742.00	16829346.00
841	733.5048305	10.26664618	5610080.00	926911.25	194142.59	1255390.50	2325611.25	181236.81	1179652.00	283976.94	216925.19	384708.00	2901846.25	912413.25	272710.53	535629.63	827759.63	799183.00	1314122.50
842	747.5196292	10.26858265	4475156.50	1080582.13	453819.94	1342958.50	2873165.75	462367.63	2054375.00	603967.00	535937.31	692998.69	3205589.75	2255920.25	610853.94	905658.94	1765221.25	1532395.25	2002036.38
843	390.2314022	7.938317265	4381569.50	1045888.19	1453221.25	1346183.63	4059240.00	3363130.75	2234037.00	5946630.50	4802019.00	1576450.13	6640768.50	1795861.13	3864070.75	8226212.00	6662480.50	3332238.00	7163346.00
844	519.3218202	6.529630158	3524069.25	3434099.75	1954579.25	1914961.38	3307013.00	5117801.50	5677006.50	9974615.00	8290437.00	5665637.50	6166935.00	4501319.00	5303589.50	9659189.00	10970120.00	7850319.50	9615043.00
845	527.4278689	6.552913164	3065215.75	2057607.50	1222428.13	1404741.38	2559650.75	2654508.75	2930456.25	5830782.00	3827226.50	2921983.00	3293442.75	2455499.50	2495508.75	4864895.00	5048525.50	3655784.25	4985179.00
848	566.3481305	6.622471919	2164513.75	2692425.25	1593419.75	1451931.13	2326408.25	4182650.00	4878883.00	7488713.50	5226743.50	4331714.00	5287256.00	3944750.75	4278514.00	7231697.50	10233855.00	5545403.00	7481796.50
849	162.839466	0.940611351	1922745.63	2038587.88	1558834.88	1576143.25	3819916.50	5048054.50	3286472.50	3318087.00	4602964.00	4027454.25	3811486.50	1382555.00	4341044.50	1346215.13	2503521.50	4457879.00	2790914.25
851	719.4888758	10.27021806	1359107.88	767800.56	441974.09	748450.56	573490.13	161669.36	372557.38	171548.86	207217.11	297350.09	655115.25	991511.06	150316.91	292493.66	268190.22	1096067.63	319847.56
858	523.4941984	6.302074813	872066.81	949466.06	504974.22	499041.00	908909.06	1329632.25	1273521.50	2537605.75	1659212.75	1459160.25	1169218.13	1157893.75	1292807.38	1791359.38	1786130.75	1762695.75	1910186.50
865	1149.242741	7.305648025	693631.63	577114.94	249869.84	345687.34	432711.47	638349.50	873434.50	2022413.25	1620610.25	921052.81	788132.06	1112830.00	1014705.38	1502436.00	2128758.25	1486424.38	1677866.50
870	1139.21424	7.295617353	663640.44	248891.86	201830.03	226240.22	333612.72	350731.66	378086.63	1767446.25	1064195.13	397463.00	342762.28	696979.19	704178.06	1179454.13	1242291.75	1095873.00	1315393.75
874	815.5036948	10.25990823	617197.19	1501120.25	79251.66	1237103.13	345279.34	615895.19	206200.13	4762749.00	1602744.88	1075542.88	398799.06	2374502.25	1502618.50	1431348.75	1097930.25	3123104.50	268001.00
